Name,PlaceID,Address,Rating,Author,Review
G TEA Elizabeth,ChIJ6WviD3ND1moRy9tXVsBE8ec,"215 Elizabeth St, Melbourne",4.2,ADITI SAHA,"The most refreshing boba feast you can have in the city @dingteaelizabeth.melb where they use quality, authentic and local ingredients to make the drinks.

What we had:

Berry sparkling drink, this will remind you of all things summer, so relaxing to sip on this even on a cold winter afternoon. The fresh minty taste will really make you feel refreshed. Must try
Aloe Vera honey and lemon drink, the sweet and sourness are so perfectly balanced in this drink. Strongly recommended and it’s very delicious
Brown sugar boba milk, oh my this is by far the best brown sugar boba drink I had in the city, the boba is so soft and melts in my mouth, the warmth of this drink is perfect to make you feel good in this weather. Very yummy and addictive, also it’s not very sweet enough to make you enjoy the flavours.

Also the vibe here is so cool and relaxing, just walk in to their store on Elizabeth street, order your favourite drink or two and enjoy it.

Also the prices are super standard and reasonable and the service is very prompt on a busy weekend.

Guys do checkout @dingteaelizabeth.melb this weekend for a tasty and refreshing boba treat with your friends and family."
G TEA Elizabeth,ChIJ6WviD3ND1moRy9tXVsBE8ec,"215 Elizabeth St, Melbourne",4.2,Stephanie Rose,"🍮 Creme Brûlée Brown Sugar Pearl Milk Tea
🍏 Apple Green Fruit Tea, Star Jelly

Ding Tea is a bubble tea brand that believes in the infinite possibility of tea - no matter black tea or milk tea, consistently launching new and refined drinks. They are a big brand, promoting their Taiwanese tea over 5 continents! 🌎

I’m not the biggest expert on bubble tea, only really began drinking them this year and I often go for a Lychee Green Tea. When I saw their Creme Brûlée Milk Tea, I knew I had to try something new. I almost wish I hadn’t because now I’m OBSESSED! It is so perfectly balanced and creamy, with delicious brown sugar pearls and a crispy, blowtorched, caramelised cream top. I’ll be returning frequently for this one. 🔥🔥

I also tried their Apple Green Tea with Star Jelly, which was also really nice and I enjoyed the different texture of the jelly opposed to a regular soft Pearl. I recommend going with 50% less sugar in this flavour.

Staff were very friendly and were happy to help you through their many choices and explain them to you. The venue could have been more refined but that is my only feedback here! Great option for your CBD bubble tea fix.

⭐️ 4.5/5 (Great)"
G TEA Elizabeth,ChIJ6WviD3ND1moRy9tXVsBE8ec,"215 Elizabeth St, Melbourne",4.2,Sarah Melbs,"@dingteaelizabeth.melb is a Taiwanese Bubble Shop along Elizabeth Street! The store is so spacious with seating available inside- never had their drinks before. The staff member that served me was very helpful. He recommended the Sparkling teas so I gave them a try.

The blueberry one was really nice and refreshing with a nice kick of fizz from the soda water 💦 - it also had the cutest STAR shaped boba which was so enjoyable!!! 🤩 I also ordered the top 10 favourite - Kumquat Lemon Tea with White Boba. I loved that sweet and sourness to that drink- def would order that again! The white boba was also really addictive and super springy 😻🫶🏻🍋 The touch of mint made both drinks super refreshing 🌱. this is the large size and I was able to reduce the sugar levels which was great ♥️😁🙌🏻

Add them to your boba list ❤️🧋☀️"
G TEA Elizabeth,ChIJ6WviD3ND1moRy9tXVsBE8ec,"215 Elizabeth St, Melbourne",4.2,Elina Ramezani,"The bubble tea was delightful, but unfortunately, the overall experience was marred by the messy and untidy environment. The bagasse disposal area was right in front of the customers, which wasn’t very pleasant. The place didn’t feel very clean."
Toppings n Tea Springvale,ChIJIcVZd6AV1moRPVY7VlWUR4o,"33A Buckingham Ave, Springvale",4.7,Mandie L.,"(Reviewing on behalf of my friend)…
Such a fun and yummy experience! They let you sample all the different milk tea flavours and they all tasted beautiful! Loved the honeydew flavour most. Wonderful range of toppings too!"
Toppings n Tea Springvale,ChIJIcVZd6AV1moRPVY7VlWUR4o,"33A Buckingham Ave, Springvale",4.7,Mitchell Hoeboer,"Actual S-tier boba.
You pay for a cup, add your own toppings & ice then choose the tea flavour you want.
They give you a little sample cup to try the tea before you decide which you want.
Definitely going to tell my boba appreciating friends about this place.

Also staff were super friendly and explain how it works if you haven't been there before."
Toppings n Tea Springvale,ChIJIcVZd6AV1moRPVY7VlWUR4o,"33A Buckingham Ave, Springvale",4.7,Michy,"I loved how fresh the boba tasted as well as all the variety of teas that we got to try before we made our drink.

Today I got the Thai milk tea with taro pudding, custard pudding and brown sugar pearls.

The staff was also very friendly!

I would recommend coming to toppings & tea when you are or ever go to Springvale 🧋"
Toppings n Tea Springvale,ChIJIcVZd6AV1moRPVY7VlWUR4o,"33A Buckingham Ave, Springvale",4.7,Lissa Breen (LissaCaldina),"AUSTRALIA’S FIRST DIY BUBBLE TEA (TOPPINGS N TEA) !!

With UNLIMITED teas and toppings. It was fun and my 1st experience with DIY Bubble Tea. I mixed 3 type of teas + 7 toppings, OMG heaven on earth. You only need to purchase the cup size and you can choose whichever tea flavor & toppings as much as your cup can hold . The best ever bubble tea.
You will be spoiled with more than 10 types of tea flavors and 20+ toppings to choose from and trust me you’re gonna want more than 1 cup in your hand. The lady(staff) in this photo was super friendly, helpful and funny as well .

Located just 5 mins walk from Springvale station .

It’s such a fun experience like no other ‼️ Great Bubble Tea with Great Service."
Toppings n Tea Springvale,ChIJIcVZd6AV1moRPVY7VlWUR4o,"33A Buckingham Ave, Springvale",4.7,May Vuong,"Notice the ice machine, or else you gonna end up with a no-ice bubble tea like me 😂 this place is nice since you can add on as many toppings as you like but doesn't need to worry about the price. The only minus point is that you cannot adjust the sugar level tho

TOPPING & TEA
📍33A Buckingham Ave, Springvale VIC 3171
⏰ 10am - 9pm
💰 $6.30 small size
☑️🌕🌕🌕🌑🌑"
Gotcha Fresh Tea- The Empire,ChIJN-XO_HxD1moRLoV5dDiS5Lg,"398 Elizabeth St, Melbourne",3.8,Dip Silwal,"I had 2large teas for $10 and it was great.The place was nice and clean and the cups were fancy,loved it.
Also the customer service was excellent,so I'll surely come back again.
Highly recommended🙏"
Gotcha Fresh Tea- The Empire,ChIJN-XO_HxD1moRLoV5dDiS5Lg,"398 Elizabeth St, Melbourne",3.8,Susi Sushma,"I ordered mango milk tea with signature pearls, my transactions went through from my phone, was not on pending. Initially they didn’t want to give me my drink they said bank will refund me in 2, 3 days and if doesn’t, reach out to them and I live in Sunbury and cost me more than the drink I purchased. I demanded them to give me my drink and when they gave me the drink it was tasteless, flavourless and pearls were also less just tasted like milk and sugar.  Very bad taste. I don’t recommend them."
Gotcha Fresh Tea- The Empire,ChIJN-XO_HxD1moRLoV5dDiS5Lg,"398 Elizabeth St, Melbourne",3.8,Foodie Files Melbourne,"I have to say for a takeaway tea joint they really nail the interiors. I tried the signature fruit tea which was as the name suggests super fruity and you can see the fresh pieces floating through the vibrantly coloured cup.

I also had a passionfruit galaxy tea but found it not as full bodied although I adored its galactic multicoloured appearance. My third drink was the black sugar fresh milk tea and I absolutely loved the pearls in this. Probably a tad too sweet but I really enjoyed the flavours and I believe you can ask for half sugar if you like. There’s a crazy number of options to choose from so I was glad these three were dictated to me as the popular choice"
Gotcha Fresh Tea- The Empire,ChIJN-XO_HxD1moRLoV5dDiS5Lg,"398 Elizabeth St, Melbourne",3.8,Katie Fretche,"I rarely come for strolls in the city but when I do my kids always drags me to Gotcha. They love the drinks! 10/10. We’ve had good experiences with the store and the drinks since we’ve visited a couple of time before as well. We haven’t had the time to sit inside the place and enjoy our drinks since we’re always rushing to places so I can’t give a rating on that for sure. But other than that, anyone who’s a boba fan, this place is a must try😉"
Gotcha Fresh Tea- The Empire,ChIJN-XO_HxD1moRLoV5dDiS5Lg,"398 Elizabeth St, Melbourne",3.8,vu minh,"Good place to take a cup of milk tea. Nice and clean decorated shop. The pearls are tasty and chewy. However, the drink is too sweet compared to other milk tea shops although we already ordered 50% sugar. You can ask to change the toppings on the default drink.
Currently, they have the cute pokemon cup and mon-fri $9.9 promotion for 2 cups which is quite worth it."
Rainbow Tea,ChIJCbXFWQAT1moRV8bLgKhv1Zc,"579C Springvale Rd, Springvale South",4.8,Victor,Vietnamese coffee shop. Generally buzzing with Vietnamese uncles and aunties. Coffee is sweet and strong. Environment is pleasant and staff polite.
Rainbow Tea,ChIJCbXFWQAT1moRV8bLgKhv1Zc,"579C Springvale Rd, Springvale South",4.8,jen kak,Try Vanilla Milk Tea if your stumped on flavour.
Rainbow Tea,ChIJCbXFWQAT1moRV8bLgKhv1Zc,"579C Springvale Rd, Springvale South",4.8,nina eats,"Best sugar cane in the area
Good value"
Rainbow Tea,ChIJCbXFWQAT1moRV8bLgKhv1Zc,"579C Springvale Rd, Springvale South",4.8,Ella Burkett,Super amazing tea! Best range of flavours and very friendly staff. Very fairly priced too.
Rainbow Tea,ChIJCbXFWQAT1moRV8bLgKhv1Zc,"579C Springvale Rd, Springvale South",4.8,Hannah Nguyen,So yummy ! My favourite is your strawberry milk tea and 3 coloured drink. 10/10
Tea Bag (Sunbury) - Home of Bubble Tea,ChIJXbXu3Ov51moRmHp_juuzVhs,"3D Brook St, Sunbury",4.8,Daniel Saliba,"It was a fairly quiet time when I arrived, but there was so much to love about this little corner of Sunbury. Kevin at the counter was incredibly charming and hospitable with his service, and the bubble tea I was served was properly delicious.
The location so close to the train station makes it remarkably convenient to visit after a day out (or before embarking on your journey), so I'd absolutely recommend paying Tea Bag 3429 a visit. Thanks Kevin!"
Tea Bag (Sunbury) - Home of Bubble Tea,ChIJXbXu3Ov51moRmHp_juuzVhs,"3D Brook St, Sunbury",4.8,Andrea Beattie,"Best bubble tea we’ve ever had. It was delicious and fresh — perfectly made. They have a great selection of flavours and toppings too, and the service was quick, professional and very friendly! Thanks guys, we’ll definitely be back!"
Tea Bag (Sunbury) - Home of Bubble Tea,ChIJXbXu3Ov51moRmHp_juuzVhs,"3D Brook St, Sunbury",4.8,Martin M,Great selection of bubble teas and the girl who served us (Ela) was a legend - the place was nearly closing but she was very accommodating and happy to smash out a big order for us! Best customer service and tea in town!
Tea Bag (Sunbury) - Home of Bubble Tea,ChIJXbXu3Ov51moRmHp_juuzVhs,"3D Brook St, Sunbury",4.8,Brendan Foletta,"I generally enjoy coming here, but when I bought a drink for my daughter, we ended up waiting for a very long time.

Customers came and went, and when I inquired about our order, the staff member told us she had already prepared it, but it was wrong, and she hadn't informed us that it was ready.

I asked her if she hadn't noticed that we were waiting for so long, which didn't make sense to me.

Frankly, I initially thought the drink on the counter was for an Uber Eats order because it was different from the one we had ordered.

She didn't acknowledge us and just placed it on the counter without even looking at us."
Tea Bag (Sunbury) - Home of Bubble Tea,ChIJXbXu3Ov51moRmHp_juuzVhs,"3D Brook St, Sunbury",4.8,Ishah Clay,"Super tasty bubble tea with the flavours we are used to. I got the brown sugar milk tea with pearls and it was SO GOOD. It had a real brown sugar taste and the pearls were the perfect texture and sweetness. We also got the honeydew milk tea and passionfruit green tea, and they were really good as well. The service was great and the owner was really friendly and helpful. I will definitely be back and will tell friends and family to go here, as it's the type of tea we really like. So glad they came to Sunbury and we don't have to go to all the way to Watergardens to get good bubble tea."
